time [s],id,pos_x,pos_y,angle [deg],speed [m/s]
448.0,7,120.39,244.11,104.98,5.05
448.0,8,48.52,76.01,135.0,9.85
448.0,9,188.82,177.43,30.0,10.99
449.0,0,101.6,202.84,47.47,8.4
449.0,1,17.47,128.59,165.0,12.09
449.0,2,224.02,8.09,255.0,13.17
449.0,3,160.86,129.01,30.0,14.12
449.0,4,247.41,229.22,240.0,13.79
449.0,5,201.6,233.75,0.0,9.41
449.0,6,164.69,292.19,254.99,9.89
449.0,7,126.98,240.31,120.0,7.61
449.0,8,57.12,67.41,135.0,12.17
449.0,9,194.35,187.57,26.89,11.56
450.0,0,104.68,211.3,16.3,9.05
450.0,1,20.77,116.29,165.0,12.74
450.0,2,211.19,4.65,255.0,13.28
450.0,3,168.11,141.56,30.0,14.49
450.0,4,235.61,222.41,240.0,13.63
450.0,5,201.6,245.28,0.0,11.52
450.0,6,159.29,290.74,254.99,5.6
450.0,7,135.73,235.26,120.0,10.1
450.0,8,65.92,58.61,135.0,12.44
450.0,9,197.39,198.36,8.19,11.31
451.0,0,107.49,221.77,15.01,10.85
451.0,1,22.98,108.05,165.0,8.53
451.0,2,197.46,2.85,270.06,13.94
451.0,3,175.32,154.05,30.0,14.43
451.0,4,223.84,215.61,240.0,13.59
451.0,5,201.6,255.66,0.0,10.38
451.0,6,151.65,287.89,247.15,8.18
451.0,7,146.36,229.12,120.0,12.28
451.0,8,74.62,49.91,135.0,12.31
451.0,9,195.6,209.56,344.3,11.5
452.0,0,110.32,232.32,15.01,10.92
452.0,1,24.96,103.37,156.91,5.1
452.0,2,184.46,5.82,285.0,13.36
452.0,3,182.45,166.41,30.0,14.27
452.0,4,211.96,208.53,237.75,13.84
452.0,5,201.6,266.53,0.0,10.88
452.0,6,143.2,282.05,231.26,10.31
452.0,7,156.94,223.01,120.0,12.21
452.0,8,83.09,41.44,135.0,11.97
452.0,9,190.27,220.04,330.0,11.78
453.0,0,111.98,238.51,15.01,6.42
453.0,1,30.47,101.09,107.71,6.27
453.0,2,171.88,9.19,285.0,13.02
453.0,3,189.74,179.03,30.0,14.57
453.0,4,201.53,199.23,226.45,13.99
453.0,5,201.6,277.7,0.0,11.16
453.0,6,134.08,272.95,225.0,12.88
453.0,7,167.46,216.94,120.0,12.15
453.0,8,90.46,34.07,135.0,10.43
453.0,9,184.67,229.75,330.0,11.21
454.0,0,112.62,240.9,15.01,2.47
454.0,1,36.59,103.81,64.56,6.74
454.0,2,158.69,12.73,285.0,13.66
454.0,3,197.83,190.88,39.14,14.39
454.0,4,192.67,189.55,220.39,13.13
454.0,5,201.6,287.04,0.0,9.35
454.0,6,126.33,265.2,225.0,10.97
454.0,7,177.95,210.88,120.0,12.11
454.0,8,94.9,30.08,131.32,5.99
454.0,9,178.84,239.86,330.0,11.67
455.0,0,112.72,241.29,15.01,0.4
455.0,1,44.32,108.27,60.0,8.92
455.0,2,146.33,16.04,285.0,12.8
455.0,3,207.69,200.81,46.58,14.0
455.0,4,185.51,178.1,210.0,13.53
455.0,5,201.61,291.9,0.12,4.86
455.0,6,121.48,260.35,225.0,6.85
455.0,7,188.23,204.36,125.87,12.19
455.0,8,99.18,28.34,112.92,4.74
455.0,9,173.33,249.4,330.0,11.02
456.0,0,112.78,241.49,15.01,0.21
456.0,1,53.7,113.69,60.0,10.82
456.0,2,133.76,19.41,285.0,13.02
456.0,3,219.48,209.4,60.0,14.64
456.0,4,178.37,165.73,210.0,14.28
456.0,5,203.1,296.01,18.02,4.5
456.0,6,118.31,257.18,225.0,4.48
456.0,7,196.91,196.44,133.63,11.76
456.0,8,99.62,28.25,110.52,0.45
456.0,9,167.88,258.83,330.0,10.89
457.0,0,112.8,241.57,15.01,0.08
457.0,1,64.83,120.11,60.0,12.85
457.0,2,121.16,22.79,285.0,13.04
457.0,3,231.59,216.39,60.0,13.98
457.0,4,171.56,153.94,210.0,13.62
457.0,5,206.93,296.41,74.36,3.96
457.0,6,114.57,252.52,218.09,5.99
457.0,7,204.94,187.49,140.2,12.03
457.0,8,99.68,28.24,110.18,0.06
457.0,9,162.45,268.24,330.0,10.86
458.0,0,112.98,242.66,13.78,1.11
458.0,1,75.72,126.4,60.0,12.57
458.0,2,107.96,26.35,285.28,13.68
458.0,3,244.51,223.85,60.0,14.93
458.0,4,164.6,141.88,210.0,13.92
458.0,5,211.76,295.19,104.08,4.98
458.0,6,110.81,245.54,205.65,7.96
458.0,7,211.11,177.57,150.0,11.7
458.0,8,99.7,28.24,110.1,0.02
458.0,9,157.9,276.11,330.0,9.09
459.0,0,113.47,246.0,9.26,3.38
459.0,1,86.19,132.45,60.0,12.09
459.0,2,96.82,32.42,306.43,12.79
459.0,3,257.12,231.13,60.0,14.56
459.0,4,157.84,130.17,210.0,13.52
459.0,5,218.06,293.5,105.01,6.53
459.0,6,108.02,236.1,195.01,9.84
459.0,7,216.69,167.89,150.0,11.18
459.0,8,99.71,28.24,110.06,0.01
459.0,9,155.61,280.09,330.0,4.59
460.0,0,111.9,251.43,342.6,5.74
460.0,1,96.7,138.51,60.0,12.13
460.0,2,87.7,41.35,315.0,12.76
460.0,3,270.0,238.57,60.0,14.88
460.0,4,152.93,121.67,210.0,9.82
460.0,5,225.79,291.43,105.01,8.01
460.0,6,104.97,224.72,195.01,11.78
460.0,7,222.38,158.04,150.0,11.37
460.0,8,101.52,29.04,86.94,2.0
460.0,9,154.76,284.79,349.64,4.97
461.0,0,106.34,255.92,304.31,7.26
461.0,1,106.79,144.34,60.0,11.64
461.0,2,78.16,50.89,315.0,13.49
461.0,3,282.46,245.76,60.0,14.39
461.0,4,151.12,116.72,199.49,5.32
461.0,5,234.63,289.06,105.01,9.15
461.0,6,102.35,214.95,195.01,10.12
461.0,7,228.35,147.69,150.0,11.95
461.0,8,104.16,31.4,52.66,3.63
461.0,9,157.89,286.99,45.64,3.93
462.0,0,98.23,260.6,300.0,9.36
462.0,1,113.53,145.99,83.29,7.2
462.0,2,68.35,60.7,315.0,13.88
462.0,3,294.64,252.79,60.0,14.06
462.0,4,153.9,111.26,145.83,6.54
462.0,5,239.86,287.66,105.01,5.41
462.0,6,100.9,209.53,195.01,5.62
462.0,7,233.9,138.08,150.0,11.1
462.0,8,107.13,35.95,32.74,5.45
462.0,9,162.52,288.3,73.96,4.81
463.0,0,88.39,266.29,300.0,11.37
463.0,1,118.95,142.18,128.99,6.7
463.0,2,59.31,69.74,315.0,12.78
463.0,3,306.72,259.76,60.0,13.95
463.0,4,160.31,108.98,108.34,6.82
463.0,5,246.56,285.31,111.02,7.12
463.0,6,97.01,202.7,216.75,8.07
463.0,7,239.93,127.63,150.0,12.07
463.0,8,110.92,42.51,30.0,7.57
463.0,9,169.18,290.08,74.99,6.9
464.0,0,76.65,273.06,300.0,13.56
464.0,1,125.3,135.83,135.0,8.98
464.0,2,49.67,79.38,315.0,13.64
464.0,3,319.54,267.17,60.0,14.8
464.0,4,168.38,106.82,105.01,8.36
464.0,5,253.67,280.55,127.36,8.59
464.0,6,90.17,201.6,266.77,7.08
464.0,7,245.54,117.92,150.0,11.21
464.0,8,115.7,50.79,30.0,9.56
464.0,9,177.88,292.41,74.99,9.0
465.0,0,64.48,280.09,300.0,14.05
465.0,1,132.96,128.17,135.0,10.83
465.0,2,40.69,88.36,315.0,12.7
465.0,3,332.31,274.54,60.0,14.75
465.0,4,178.39,104.14,105.01,10.36
465.0,5,261.46,272.88,135.0,10.93
465.0,6,81.05,201.6,270.0,9.12
465.0,7,251.64,107.35,150.0,12.21
465.0,8,121.54,60.9,30.0,11.68
465.0,9,185.88,294.56,74.99,8.28
466.0,0,52.83,286.81,300.0,13.45
466.0,1,138.81,122.32,135.0,8.28
466.0,2,34.43,94.62,315.0,8.86
466.0,3,344.32,281.48,60.0,13.87
466.0,4,186.82,101.88,105.01,8.73
466.0,5,268.87,265.47,135.0,10.48
466.0,6,69.95,201.6,270.0,11.1
466.0,7,257.76,96.75,150.0,12.25
466.0,8,127.63,71.45,30.0,12.18
466.0,9,190.41,295.77,74.99,4.69
467.0,0,43.21,292.37,300.0,11.11
467.0,1,141.67,119.46,135.0,4.04
467.0,2,31.87,99.5,334.95,5.74
467.0,3,355.26,287.79,60.0,12.63
467.0,4,191.26,100.69,105.01,4.6
467.0,5,274.97,259.37,135.0,8.63
467.0,6,56.74,201.6,270.0,13.21
467.0,7,263.28,87.19,150.0,11.03
467.0,8,133.84,82.21,30.0,12.42
467.0,9,196.36,297.08,78.21,6.09
468.0,0,37.19,295.84,300.0,6.95
468.0,1,142.96,118.17,135.0,1.83
468.0,2,36.06,103.5,50.4,5.97
468.0,3,362.3,291.86,60.0,8.13
468.0,4,197.42,99.74,97.87,6.24
468.0,5,278.79,255.55,135.0,5.4
468.0,6,42.81,201.6,270.0,13.92
468.0,7,269.32,76.73,150.0,12.08
468.0,8,139.94,92.77,30.0,12.19
468.0,9,204.1,297.01,92.83,7.76
469.0,0,32.33,299.54,308.95,6.21
469.0,1,143.0,118.13,135.0,0.05
469.0,2,42.46,107.2,60.0,7.38
469.0,3,365.79,293.87,60.0,4.03
469.0,4,205.63,100.08,84.96,8.24
469.0,5,281.33,252.14,142.19,4.32
469.0,6,29.45,201.6,270.0,13.37
469.0,7,275.12,66.68,150.0,11.6
469.0,8,146.15,103.53,30.0,12.43
469.0,9,214.07,294.57,105.01,10.27
470.0,0,33.88,304.83,24.67,6.04
470.0,1,143.01,118.12,135.0,0.02
470.0,2,50.99,112.13,60.0,9.85
470.0,3,371.53,295.13,82.04,6.19
470.0,4,215.11,102.39,74.99,9.77
470.0,5,280.04,248.33,194.0,4.37
470.0,6,18.28,201.6,270.0,11.16
470.0,7,280.94,56.62,150.0,11.62
470.0,8,152.49,114.52,30.0,12.69
470.0,9,225.35,291.55,105.01,11.68
471.0,0,39.71,310.66,45.0,8.25
471.0,1,144.51,116.83,133.27,1.98
471.0,2,61.15,117.99,60.0,11.73
471.0,3,374.21,290.05,156.09,5.9
471.0,4,226.98,105.57,74.99,12.29
471.0,5,276.77,246.17,234.76,3.94
471.0,6,11.62,201.6,270.0,6.66
471.0,7,286.65,46.73,150.0,11.42
471.0,8,158.94,125.67,30.0,12.89
471.0,9,234.84,289.01,105.01,9.83
472.0,0,47.21,318.16,45.0,10.61
472.0,1,147.95,114.26,127.28,4.3
472.0,2,72.57,124.58,60.0,13.19
472.0,3,376.15,282.82,165.0,7.49
472.0,4,236.39,108.1,74.99,9.75
472.0,5,271.41,243.08,240.0,6.18
472.0,6,4.9,201.13,264.6,6.75
472.0,7,291.44,38.42,150.0,9.59
472.0,8,164.84,135.89,30.0,11.8
472.0,9,239.98,287.63,105.01,5.33
473.0,0,55.81,326.76,45.0,12.15
473.0,1,153.77,111.05,117.43,6.66
473.0,2,83.71,131.02,60.0,12.86
473.0,3,378.6,273.69,165.0,9.45
473.0,4,241.46,109.46,74.99,5.25
473.0,5,264.08,238.84,240.0,8.47
473.0,6,0.07,196.08,212.12,7.56
473.0,7,293.99,34.01,150.0,5.09
473.0,8,171.08,146.7,30.0,12.48
473.0,9,246.68,286.63,96.19,6.81
474.0,0,65.63,336.58,45.0,13.89
474.0,1,162.62,108.36,105.01,9.26
474.0,2,95.27,137.69,60.0,13.34
474.0,3,381.39,263.28,165.0,10.78
474.0,4,247.82,111.85,68.02,6.81
474.0,5,255.06,233.64,240.0,10.41
474.0,6,1.17,189.46,169.39,6.74
474.0,7,298.39,29.08,135.14,6.73
474.0,8,176.98,156.92,30.0,11.8
474.0,9,253.07,289.5,58.39,7.25
475.0,0,75.32,346.27,45.0,13.7
475.0,1,173.38,105.48,105.01,11.14
475.0,2,106.47,144.15,60.0,12.94
475.0,3,384.52,251.6,165.0,12.09
475.0,4,255.21,116.6,54.24,8.81
475.0,5,245.95,228.37,240.0,10.53
475.0,6,3.34,181.35,165.0,8.39
475.0,7,304.44,29.58,75.84,6.55
475.0,8,183.3,167.88,30.0,12.66
475.0,9,256.83,295.23,31.02,6.87
476.0,0,84.88,355.83,45.0,13.53
476.0,1,182.58,103.01,105.01,9.53
476.0,2,117.6,150.58,60.0,12.87
476.0,3,388.13,238.13,165.0,13.95
476.0,4,263.35,124.48,45.0,11.34
476.0,5,236.8,223.09,240.0,10.57
476.0,6,6.16,170.81,165.0,10.91
476.0,7,308.99,33.52,48.33,6.03
476.0,8,189.29,178.25,30.0,11.97
476.0,9,261.23,302.85,30.0,8.8
477.0,0,94.89,365.84,45.0,14.15
477.0,1,188.41,101.45,105.01,6.03
477.0,2,128.93,157.12,60.0,13.08
477.0,3,391.88,224.12,165.0,14.51
477.0,4,272.51,133.64,45.0,12.95
477.0,5,227.4,217.67,240.0,10.85
477.0,6,9.5,158.35,165.0,12.9
477.0,7,314.93,39.46,45.0,8.41
477.0,8,195.25,188.58,30.0,11.92
477.0,9,266.5,311.98,30.0,10.54
478.0,0,106.33,373.1,66.25,13.68
478.0,1,195.85,99.83,100.87,7.62
478.0,2,140.63,163.88,60.0,13.52
478.0,3,395.77,209.6,165.0,15.03
478.0,4,278.48,139.61,45.0,8.45
478.0,5,218.13,212.32,240.0,10.7
478.0,6,13.0,145.3,165.0,13.51
478.0,7,322.64,47.17,45.0,10.9
478.0,8,201.65,199.66,30.01,12.8
478.0,9,272.14,321.76,30.0,11.29
479.0,0,120.46,377.03,75.0,14.67
479.0,1,205.13,99.98,85.69,9.31
479.0,2,152.59,170.78,60.0,13.81
479.0,3,396.92,195.44,184.21,14.32
479.0,4,281.36,142.49,45.0,4.07
479.0,5,208.57,206.8,239.99,11.04
479.0,6,16.64,131.7,165.0,14.08
479.0,7,331.0,55.53,45.0,11.82
479.0,8,208.06,210.75,30.01,12.81
479.0,9,277.72,331.42,30.0,11.15
480.0,0,133.51,380.52,75.0,13.51
480.0,1,215.61,102.53,74.99,10.79
480.0,2,163.76,177.23,60.0,12.9
480.0,3,393.31,181.21,195.0,14.69
480.0,4,285.18,147.1,38.74,5.99
480.0,5,199.56,201.59,239.99,10.4
480.0,6,20.27,118.14,165.0,14.04
480.0,7,339.34,63.87,45.0,11.8
480.0,8,214.15,221.3,30.0,12.18
480.0,9,283.13,340.79,30.0,10.82
481.0,0,147.54,384.29,75.0,14.53
481.0,1,227.15,105.62,74.99,11.95
481.0,2,174.94,183.69,60.0,12.91
481.0,3,389.51,167.03,195.0,14.68
481.0,4,289.08,154.15,26.32,8.08
481.0,5,190.37,196.29,239.99,10.61
481.0,6,24.09,104.8,162.38,13.89
481.0,7,347.29,71.82,45.0,11.25
481.0,8,220.51,232.33,30.0,12.73
481.0,9,288.81,350.63,30.0,11.36
482.0,0,160.68,387.8,75.0,13.6
482.0,1,236.28,108.07,74.99,9.45
482.0,2,186.2,190.18,60.0,12.99
482.0,3,385.86,153.43,195.0,14.08
482.0,4,292.02,164.05,15.01,10.33
482.0,5,180.61,190.65,240.0,11.27
482.0,6,31.05,93.55,141.86,13.31
482.0,7,355.94,80.47,45.0,12.23
482.0,8,226.81,243.24,30.0,12.6
482.0,9,293.87,359.39,30.0,10.12
483.0,0,174.83,391.6,75.0,14.66
483.0,1,241.29,109.41,74.99,5.19
483.0,2,198.98,194.79,73.45,13.62
483.0,3,382.02,139.09,195.0,14.84
483.0,4,295.2,175.91,15.01,12.28
483.0,5,171.17,185.2,240.0,10.9
483.0,6,40.47,84.06,135.0,13.36
483.0,7,363.89,88.42,45.0,11.24
483.0,8,233.24,254.38,30.0,12.86
483.0,9,296.68,364.26,30.0,5.62
484.0,0,188.06,395.15,75.0,13.7
484.0,1,247.63,111.75,68.35,6.77
484.0,2,212.45,197.9,79.27,13.83
484.0,3,378.42,125.66,195.0,13.91
484.0,4,297.52,184.56,15.01,8.96
484.0,5,161.23,179.46,240.0,11.48
484.0,6,49.82,74.71,135.0,13.23
484.0,7,371.79,97.09,38.81,11.75
484.0,8,239.17,264.65,30.0,11.87
484.0,9,299.54,367.67,38.96,4.53
485.0,0,202.22,397.17,89.6,14.4
485.0,1,255.34,116.71,53.99,9.21
485.0,2,226.14,198.4,90.0,13.72
485.0,3,374.7,111.77,195.0,14.38
485.0,4,298.72,189.03,15.01,4.62
485.0,5,151.27,173.71,240.0,11.5
485.0,6,59.99,64.54,135.0,14.39
485.0,7,376.9,107.58,20.77,11.72
485.0,8,245.43,275.5,30.0,12.52
485.0,9,303.66,367.04,95.54,4.55
486.0,0,215.81,394.11,105.0,13.95
486.0,1,263.28,124.41,45.0,11.06
486.0,2,239.16,198.4,90.0,13.03
486.0,3,369.01,98.56,211.33,14.5
486.0,4,300.04,195.01,11.92,6.13
486.0,5,141.31,167.96,240.0,11.5
486.0,6,69.46,55.07,135.0,13.4
486.0,7,379.76,118.28,15.0,11.08
486.0,8,251.49,285.99,30.0,12.12
486.0,9,307.35,363.6,133.04,5.06
487.0,0,229.69,390.39,105.0,14.37
487.0,1,271.76,132.89,45.0,12.0
487.0,2,252.24,198.4,90.0,13.08
487.0,3,359.25,88.3,225.0,14.18
487.0,4,300.23,203.03,359.33,8.04
487.0,5,132.08,162.64,240.0,10.65
487.0,6,78.93,45.6,135.0,13.39
487.0,7,382.62,128.94,15.0,11.03
487.0,8,257.54,296.47,30.0,12.11
487.0,9,311.9,359.05,135.0,6.44
488.0,0,243.5,386.69,105.0,14.3
488.0,1,278.16,139.29,45.0,9.04
488.0,2,265.14,198.4,90.0,12.9
488.0,3,349.34,78.39,225.0,14.01
488.0,4,298.16,213.06,345.07,10.27
488.0,5,122.19,156.93,240.0,11.42
488.0,6,87.62,36.91,135.0,12.28
488.0,7,385.53,139.81,15.0,11.26
488.0,8,263.44,306.68,30.0,11.79
488.0,9,318.25,352.7,135.0,8.97
489.0,0,256.52,383.2,105.0,13.48
489.0,1,281.37,142.5,45.0,4.54
489.0,2,279.06,198.4,90.0,13.91
489.0,3,339.12,68.17,225.0,14.45
489.0,4,294.89,225.26,344.99,12.63
489.0,5,112.5,151.33,240.0,11.2
489.0,6,93.13,31.41,134.93,7.78
489.0,7,388.43,150.61,15.0,11.18
489.0,8,269.86,317.8,30.0,12.84
489.0,9,326.21,344.74,135.0,11.26
490.0,0,270.19,379.53,105.0,14.15
490.0,1,287.11,146.13,61.29,6.91
490.0,2,292.84,198.4,90.0,13.78
490.0,3,328.9,57.95,225.0,14.46
490.0,4,292.21,235.25,344.99,10.35
490.0,5,102.62,145.62,240.0,11.42
490.0,6,97.87,28.58,120.07,5.63
490.0,7,391.47,161.97,15.0,11.76
490.0,8,276.12,328.64,30.0,12.52
490.0,9,333.72,337.23,135.0,10.61
491.0,0,282.98,376.1,105.0,13.25
491.0,1,293.79,144.0,115.54,7.2
491.0,2,305.59,198.4,90.0,12.76
491.0,3,318.41,47.46,225.0,14.84
491.0,4,290.69,240.9,344.99,5.85
491.0,5,92.81,139.96,240.0,11.33
491.0,6,104.12,31.35,53.0,7.44
491.0,7,394.56,173.52,15.0,11.96
491.0,8,282.37,339.47,30.0,12.5
491.0,9,341.29,329.66,135.0,10.71
492.0,0,291.43,373.84,105.0,8.75
492.0,1,301.68,139.45,120.0,9.11
492.0,2,319.49,198.4,90.0,13.9
492.0,3,307.84,36.89,225.0,14.94
492.0,4,290.2,248.5,1.3,7.75
492.0,5,83.73,134.72,240.0,10.48
492.0,6,107.9,37.28,30.23,7.05
492.0,7,397.58,184.77,15.0,11.65
492.0,8,288.62,350.29,30.0,12.5
492.0,9,349.38,321.57,135.0,11.44
493.0,0,295.41,370.36,134.38,5.72
493.0,1,311.07,134.03,120.0,10.84
493.0,2,332.65,198.4,90.0,13.15
493.0,3,296.52,28.06,239.78,14.46
493.0,4,295.72,253.42,56.37,7.59
493.0,5,74.75,129.53,240.0,10.37
493.0,6,112.13,44.6,30.0,8.45
493.0,7,400.18,196.02,10.45,11.56
493.0,8,293.68,359.06,30.0,10.12
493.0,9,357.01,313.94,135.0,10.79
494.0,0,293.28,364.76,205.91,6.13
494.0,1,322.3,127.54,120.0,12.97
494.0,2,345.47,198.4,90.0,12.82
494.0,3,282.92,23.88,255.0,14.25
494.0,4,303.59,257.96,60.0,9.09
494.0,5,65.88,124.41,240.0,10.24
494.0,6,117.11,53.24,30.0,9.97
494.0,7,399.61,207.34,352.41,11.38
494.0,8,296.49,363.93,30.0,5.62
494.0,9,365.01,305.94,135.0,11.31
495.0,0,289.07,357.48,210.0,8.41
495.0,1,333.04,121.35,120.0,12.4
495.0,2,358.35,198.4,90.0,12.88
495.0,3,269.04,20.16,255.0,14.37
495.0,4,313.56,263.72,60.0,11.51
495.0,5,56.55,119.02,240.0,10.77
495.0,6,122.95,63.35,30.0,11.68
495.0,7,396.7,218.49,345.0,11.53
495.0,8,299.08,367.46,35.54,4.41
495.0,9,371.89,296.61,149.62,11.66
496.0,0,283.74,348.23,210.0,10.67
496.0,1,343.29,115.43,120.0,11.83
496.0,2,371.47,198.4,90.0,13.12
496.0,3,255.67,16.58,255.0,13.84
496.0,4,324.9,270.26,60.0,13.09
496.0,5,47.15,113.6,240.0,10.85
496.0,6,129.98,75.52,30.0,14.05
496.0,7,393.54,230.29,345.0,12.21
496.0,8,303.84,366.9,98.45,5.28
496.0,9,375.31,285.94,165.0,11.23
497.0,0,277.24,336.99,210.0,12.99
497.0,1,353.43,109.57,120.0,11.71
497.0,2,382.33,198.4,90.0,10.86
497.0,3,241.25,12.71,255.0,14.93
497.0,4,336.81,277.14,60.0,13.76
497.0,5,39.65,109.27,240.0,8.67
497.0,6,137.12,87.88,30.0,14.27
497.0,7,390.58,241.36,345.0,11.46
497.0,8,307.47,363.48,133.32,5.0
497.0,9,378.23,275.04,165.0,11.28
498.0,0,270.02,324.47,210.0,14.45
498.0,1,360.17,105.68,120.0,7.79
498.0,2,388.69,198.4,90.0,6.36
498.0,3,226.89,8.86,255.0,14.87
498.0,4,348.89,284.11,60.0,13.94
498.0,5,35.51,106.88,240.0,4.78
498.0,6,143.67,99.23,30.0,13.1
498.0,7,387.46,252.99,345.0,12.04
498.0,8,312.29,358.66,135.0,6.82
498.0,9,381.05,264.51,165.0,10.91
499.0,0,263.24,312.73,210.0,13.56
499.0,1,364.47,103.2,120.0,4.96
499.0,2,393.98,198.09,93.58,5.32
499.0,3,213.03,5.15,255.0,14.35
499.0,4,358.58,289.71,60.0,11.2
499.0,5,32.19,105.12,241.56,3.77
499.0,6,148.16,107.01,30.0,8.98
499.0,7,384.39,264.44,345.0,11.85
499.0,8,318.09,352.86,135.0,8.2
499.0,9,383.95,253.72,165.0,11.17
500.0,0,256.89,301.74,210.0,12.69
500.0,1,370.57,101.17,105.64,6.55
500.0,2,396.54,194.14,149.68,5.27
500.0,3,198.95,2.76,267.66,14.36
500.0,4,364.38,293.06,60.0,6.7
500.0,5,27.7,105.52,274.76,4.92
500.0,6,149.41,111.54,16.07,4.77
500.0,7,381.53,275.12,345.0,11.05
500.0,8,325.63,345.32,135.0,10.67
500.0,9,386.97,242.45,165.0,11.67
501.0,0,252.06,293.37,210.0,9.66
501.0,1,375.41,104.06,53.63,6.02
501.0,2,395.22,188.36,193.89,5.94
501.0,3,185.16,5.63,285.0,14.12
501.0,4,366.28,294.16,60.0,2.2
501.0,5,26.05,108.97,329.03,3.89
501.0,6,146.98,118.28,332.28,7.36
501.0,7,378.4,286.83,345.0,12.12
501.0,8,334.77,336.18,135.0,12.92
501.0,9,390.02,231.07,165.0,11.78
502.0,0,245.43,289.79,254.97,8.0
502.0,1,377.69,110.55,17.97,6.9
502.0,2,393.08,180.35,195.0,8.29
502.0,3,171.28,9.35,285.0,14.37
502.0,4,366.72,294.41,60.0,0.51
502.0,5,24.5,114.78,345.0,6.02
502.0,6,140.73,124.93,315.0,9.15
502.0,7,374.79,297.76,338.04,11.54
502.0,8,343.65,327.3,135.0,12.56
502.0,9,392.98,220.02,165.0,11.44
503.0,0,238.38,291.37,284.18,7.24
503.0,1,380.13,119.64,15.0,9.41
503.0,2,390.54,170.89,195.0,9.8
503.0,3,157.43,13.06,285.0,14.33
503.0,4,366.82,294.47,60.0,0.11
503.0,5,22.59,121.87,345.0,7.35
503.0,6,132.51,133.15,315.0,11.63
503.0,7,368.29,307.18,320.08,11.49
503.0,8,352.01,318.94,135.0,11.83
503.0,9,395.85,209.31,165.0,11.09
504.0,0,229.32,293.8,285.01,9.38
504.0,1,383.04,130.53,15.0,11.27
504.0,2,387.57,159.81,195.0,11.47
504.0,3,143.89,16.69,285.0,14.02
504.0,4,366.84,294.48,60.0,0.02
504.0,5,20.15,131.0,345.0,9.45
504.0,6,125.57,140.09,315.0,9.81
504.0,7,359.86,315.61,315.0,11.93
504.0,8,360.81,310.14,135.0,12.44
504.0,9,397.22,198.53,178.5,10.92
505.0,0,218.6,296.67,285.01,11.1
505.0,1,386.26,142.55,15.0,12.45
505.0,2,384.11,146.89,195.0,13.37
505.0,3,129.9,20.44,285.0,14.49
505.0,4,366.84,294.48,60.0,0.0
505.0,5,17.31,141.58,345.0,10.95
505.0,6,121.82,143.84,315.0,5.31
505.0,7,351.31,324.16,315.0,12.09
505.0,8,369.15,301.24,139.54,12.22
505.0,9,394.85,186.97,195.0,11.83
506.0,0,212.09,298.42,285.01,6.73
506.0,1,389.42,154.31,15.0,12.18
506.0,2,380.62,133.88,195.0,13.47
506.0,3,118.18,23.59,285.0,12.14
506.0,4,367.61,295.06,58.58,0.97
506.0,5,14.54,151.91,345.0,10.7
506.0,6,117.05,149.36,320.95,7.31
506.0,7,343.48,331.99,315.0,11.07
506.0,8,374.23,289.98,162.59,12.43
506.0,9,391.99,176.31,195.0,11.04
507.0,0,204.51,301.18,293.16,8.13
507.0,1,392.69,166.52,15.0,12.64
507.0,2,377.13,120.84,195.0,13.51
507.0,3,109.39,25.94,285.0,9.1
507.0,4,370.31,297.19,52.93,3.44
507.0,5,11.85,161.95,345.0,10.4
507.0,6,113.16,157.34,337.78,8.92
507.0,7,335.55,339.92,315.0,11.22
507.0,8,377.46,277.93,165.0,12.48
507.0,9,389.14,165.64,195.0,11.04
508.0,0,201.6,308.18,349.74,8.02
508.0,1,396.05,179.06,15.0,12.98
508.0,2,373.54,107.62,195.55,13.7
508.0,3,104.64,28.97,305.75,5.9
508.0,4,371.46,301.89,13.33,5.07
508.0,5,9.15,172.02,345.0,10.42
508.0,6,110.32,167.66,344.99,10.7
508.0,7,327.57,347.9,315.0,11.28
508.0,8,380.77,265.58,165.0,12.78
508.0,9,386.15,154.48,195.0,11.55
509.0,0,201.6,318.43,0.0,10.24
509.0,1,399.35,191.39,15.0,12.77
509.0,2,366.88,96.02,217.96,13.49
509.0,3,106.45,34.76,22.69,6.25
509.0,4,367.64,307.83,321.0,7.22
509.0,5,6.42,182.23,345.0,10.57
509.0,6,107.0,180.06,344.99,12.84
509.0,7,319.49,355.98,315.0,11.44
509.0,8,383.89,253.92,165.0,12.07
509.0,9,383.26,143.73,195.0,11.14
510.0,0,201.6,330.88,0.0,12.45
510.0,1,400.22,203.22,359.08,11.92
510.0,2,357.22,86.27,225.0,13.73
510.0,3,110.27,41.38,30.0,7.64
510.0,4,361.03,314.44,315.0,9.35
510.0,5,3.49,193.36,345.65,11.51
510.0,6,104.76,188.41,344.99,8.64
510.0,7,312.42,363.05,315.0,9.99
510.0,8,387.19,241.63,165.0,12.72
510.0,9,380.44,133.2,195.0,10.89
511.0,0,201.6,344.58,0.0,13.7
511.0,1,397.62,215.05,345.0,12.13
511.0,2,347.84,76.89,225.0,13.27
511.0,3,115.01,49.6,30.0,9.49
511.0,4,353.48,321.99,315.0,10.68
511.0,5,3.03,204.31,3.45,11.02
511.0,6,103.56,193.37,346.38,5.12
511.0,7,307.04,368.43,315.0,7.61
511.0,8,390.27,230.14,165.0,11.91
511.0,9,377.56,122.45,195.0,11.13
512.0,0,201.6,358.43,0.0,13.85
512.0,1,394.29,227.49,345.0,12.87
